Word,Entropy
quart,4.512855472931096
duvet,4.512754758604443
midge,4.5097417040889445
truck,4.506972505291678
whirl,4.5064029098367975
spank,4.505702699493204
throw,4.504650021253528
creed,4.503113261849154
frank,4.503111467219345
vegan,4.502510903495473
doing,4.501819437738689
genre,4.501277592507667
nudge,4.500564048476988
these,4.500419154836841
repel,4.4995064782816865
crass,4.497103439034417
above,4.4969075548322
thong,4.4964231652971955
puree,4.494398717899711
trout,4.494164560783263
vague,4.492782416931562
ebony,4.4927228228058445
brush,4.489113046545974
blind,4.4884822463034215
rider,4.487361532282932
abase,4.487170678841404
dense,4.48660552175723
drown,4.486545986233637
trump,4.48498903749595
guild,4.4843068460407975
ovary,4.483580295886097
valid,4.483480296594324
plush,4.48341947722842
bigot,4.482896071777134
inner,4.482795601484838
flume,4.482783969454643
lucid,4.482748453428988
sigma,4.482555816561126
joist,4.481520872356425
elect,4.481130318594871
madly,4.480972296186375
spicy,4.478960612549413
titan,4.478526317751168
syrup,4.478133401064483
niece,4.477494191191621
omega,4.477375214704218
femur,4.4771988075337665
quite,4.476642736252304
mouth,4.476206424536899
mango,4.47604129033232
aping,4.475277244798402
light,4.4749757708076405
medic,4.4747860013771295
leper,4.474014128300129
bravo,4.470009950876119
minty,4.469770027734969
elide,4.468606671709718
natal,4.468456281116497
green,4.468309689952109
tough,4.466274239690045
crepe,4.464744462576605
sheen,4.464446556897993
apple,4.464239942700579
tweak,4.4639127220751105
cress,4.463714389437549
birch,4.462209141802643
clink,4.461080103251513
tacit,4.4606206195171945
lanky,4.460416555404237
pound,4.460323912504558
video,4.460157390728378
scene,4.459583244138123
quote,4.45944086390119
bench,4.458738345394388
thrum,4.457147733418443
hound,4.457060600818345
input,4.456490422338439
scrum,4.45631016163045
ardor,4.4561602577051875
chalk,4.454940128413636
badly,4.45458590350543
slunk,4.4541893512602435
trust,4.452251720500818
optic,4.450855390030464
admin,4.450676616138569
taunt,4.4501473045174
bring,4.44978782270305
handy,4.447880420478923
shrug,4.447684398748188
riper,4.4472111672038235
youth,4.447188062422378
growl,4.446051827353356
elder,4.446000479952269
creep,4.445657292126187
stilt,4.444894473330774
leery,4.444743975871824
clown,4.444546551006778
eying,4.444373664183513
thing,4.444319490451286
ditch,4.442592638972234
polka,4.441121601880326
spawn,4.441056043147131
doubt,4.441031799341069
label,4.440925498421483
pitch,4.4395925287381415
siege,4.438482292244121
blank,4.438306777262193
rerun,4.437393414770343
rodeo,4.4360459543212345
utter,4.435129361037005
order,4.433629218487468
scamp,4.433135019944126
knave,4.432629026152327
scowl,4.432443041716166
canal,4.432135692667859
stick,4.4320081961030375
rural,4.431871631497381
stock,4.431718140508683
crowd,4.431687558542645
zonal,4.431219641793324
gorge,4.429834722732892
brisk,4.429290037324085
favor,4.428823174259607
stomp,4.427357992173379
build,4.4273418600342795
posse,4.427172848243324
elope,4.424631641447579
fetch,4.424441833007131
belie,4.423769226207774
ghoul,4.423641214141119
lunch,4.423313893673367
among,4.422539003843051
covey,4.421333474902473
morph,4.41998413978763
bonus,4.419936718295816
burly,4.4199044926735125
tithe,4.419815076259097
moose,4.41857564224123
smirk,4.417878520990908
retry,4.4173836396745
filth,4.416979650043653
perky,4.416673746354353
roger,4.415747311964016
given,4.415616141096083
lasso,4.413476376261738
steed,4.4130617345614205
stung,4.4127875152542115
below,4.411666232667066
cheer,4.410580443849364
tying,4.4098841158139415
beset,4.409348664350908
ratty,4.408605125358575
welch,4.4086001762455185
heavy,4.408547601706747
betel,4.406437027176059
creme,4.405345894751507
rebel,4.405286561646841
joint,4.404332053028201
watch,4.404138094837982
nasal,4.403722039141684
briar,4.402125453175009
cello,4.401388021740242
still,4.4001163111780714
silky,4.399553959743354
minus,4.398193304249126
prick,4.396551069956545
egret,4.395526796934241
tutor,4.395331492124794
rupee,4.393650247814219
theta,4.392966562169613
shall,4.392739043326564
flask,4.3922203643067785
goose,4.392219797090103
lofty,4.391301532609195
piper,4.390856966865734
stool,4.390723449018264
twang,4.388568174134086
bribe,4.388139763446045
shack,4.387969463981359
wagon,4.387898374211348
color,4.387332230904785
newly,4.386457611883751
grimy,4.385248736559851
cumin,4.384052720240872
fancy,4.383591637425777
genie,4.383307277524781
harsh,4.383207011087103
diode,4.383133640286441
liege,4.3828521661262
salad,4.382713330126768
human,4.382341632412204
mound,4.38025893645964
pixel,4.379305558118459
payee,4.379286820173042
leave,4.379033192776506
phony,4.378984013645346
nobly,4.378933000892914
think,4.37842520902108
apnea,4.376957128248363
piece,4.376861961262942
extol,4.375274726703294
fleet,4.37418703091369
shell,4.3741516033220185
brink,4.373102952862957
prior,4.372619918760014
pivot,4.372183712788878
steep,4.369739509695782
cache,4.368968756928667
armor,4.368503025002336
macho,4.368219467055064
class,4.367501455751185
legal,4.366912258565388
woman,4.366492877232124
quest,4.366142737651509
tacky,4.365148131746914
semen,4.364438354287197
study,4.363696186598283
wrong,4.362660505040376
totem,4.360225072578173
alarm,4.359455212779907
dingo,4.359358401469194
blush,4.3592962120177825
dusty,4.358409763310522
grown,4.357974851767336
pinch,4.357495711461762
risky,4.356975337492612
purer,4.356379928153817
circa,4.354309673554929
shaky,4.354230106127754
shrub,4.353761153655715
octet,4.35370712524946
dress,4.353332241748129
rally,4.352191226648307
botch,4.350905400896425
godly,4.35080059264177
droll,4.350709614086114
scrub,4.350169790425382
sewer,4.348747383711719
stunk,4.348426158164358
hymen,4.348412100019491
wrack,4.348392173341249
knife,4.346939327384565
vigor,4.3468254112669
sally,4.3463316881049385
vowel,4.345838408466908
clung,4.345221216421616
lying,4.345060895954515
motif,4.343371350593814
stint,4.343156188854502
tally,4.3431198742770905
squat,4.34300994038797
sauna,4.342900762174445
magic,4.342386187598628
slump,4.3420844912534
serve,4.342058662225459
press,4.340723355963746
gravy,4.3396737624075925
jaunt,4.338740142067
froze,4.3384194058085805
canon,4.3377954463550585
virus,4.3376269418703615
drool,4.336065546108738
carry,4.335489857946851
drill,4.334859390615069
bound,4.334830361785104
slash,4.3343644690808505
shown,4.333979228632658
juice,4.333840116690524
fluke,4.333160806225158
night,4.333130547380079
pouch,4.331681837002098
avoid,4.331645527366477
boxer,4.3296478957142295
sorry,4.328747667969396
flank,4.32844317593967
frisk,4.32841513244169
vogue,4.327966272714162
verse,4.326372581266499
brown,4.326220902678444
hydro,4.325482530815186
gauze,4.325402858423991
balmy,4.325144215944007
begun,4.3243364888264
dozen,4.3242026218447975
wring,4.323411749570391
mogul,4.322941345871302
swami,4.321821265947285
exult,4.3217686249371825
imbue,4.320314868952468
arbor,4.318141453187631
toxin,4.316928055508136
troop,4.316805640697996
recur,4.316791995588535
woken,4.316436895018254
drunk,4.316424656286861
snowy,4.316280463493689
speck,4.314964197543073
mocha,4.314641735507157
scuba,4.3132464715882755
black,4.311961303427139
unfit,4.310674682042419
sweet,4.310372597315899
local,4.309414563061574
vomit,4.309301960844091
crazy,4.30678249835725
tenth,4.305295344978773
crump,4.30521885859835
zebra,4.3048412773400635
aphid,4.30466886267256
bayou,4.304049732645968
pence,4.303751221795367
friar,4.303295975749431
axion,4.301697778766849
smack,4.300896612805897
ether,4.300690556540961
venom,4.300339775608487
spell,4.30033360221687
amply,4.299303957985578
would,4.298310191841891
strut,4.298220255372738
ruder,4.297883247037491
major,4.297596238194467
mangy,4.296967969595641
weigh,4.294756281606801
sleek,4.294322781563411
wreck,4.2940244904776925
dimly,4.293466359276806
cross,4.293452008313029
gaudy,4.292109146938577
ivory,4.290861790717266
pithy,4.289260084154009
askew,4.289132078931296
foamy,4.2880460664088895
musty,4.286938285667951
greed,4.285885254535673
equal,4.285579529849854
music,4.283472515766589
moldy,4.28333567323735
gusty,4.281243224785286
album,4.28068844517256
grass,4.279937852832815
unfed,4.278714901022682
ensue,4.2776782508611895
elbow,4.27743689486602
truss,4.27657961057762
gauge,4.27500479812136
budge,4.2720643363539255
hence,4.269674545218204
tryst,4.269588110323887
brick,4.268875881136894
wooer,4.268234585008715
aroma,4.265668381440393
hefty,4.265644830679001
woven,4.265606176977556
sever,4.264436191098689
cough,4.2635575991546775
detox,4.2635203644092385
wordy,4.262810794644162
forum,4.2613043786955505
dowry,4.261298318580751
rumba,4.26103231590187
shoot,4.260982109538552
whelp,4.259464500489804
fluid,4.258950576636227
joust,4.25819031935853
endow,4.258099286092382
dutch,4.255485186629899
libel,4.25473344185164
ought,4.252415884615991
flush,4.251810398849395
lorry,4.251546242444607
elude,4.250902708036599
small,4.250094540688318
adage,4.250013756784175
swift,4.2490853200681356
donor,4.24890363362921
tasty,4.248113009747114
segue,4.247729370999388
quail,4.247316218000759
rocky,4.246985062446907
hello,4.246605772754176
breed,4.246000090203476
deuce,4.242923409173042
champ,4.242220893233046
testy,4.240165039737709
quilt,4.239918614347774
borax,4.2388211228512915
helix,4.238102824253049
unwed,4.237476089511961
climb,4.2364561864610595
smell,4.235699346508551
dogma,4.234018623750745
sooth,4.234013538225063
frown,4.233757147060404
aglow,4.233731480654307
brass,4.2334599862821465
found,4.231873958717437
bible,4.231796607072277
radii,4.229385447953319
grill,4.228267706024871
oxide,4.227207724172724
using,4.22614796715197
stuck,4.225212516742947
gipsy,4.225065214156139
blink,4.223387644110829
motor,4.221229407157674
privy,4.221207825562731
dryer,4.220506939208276
merge,4.2198092589132035
loyal,4.219614994716148
ahead,4.218466755350224
rower,4.2181534312111255
creek,4.217855383493472
limbo,4.216790354793332
honor,4.213348188766082
thick,4.212104333209379
stump,4.2115078505544705
empty,4.211131360476781
alloy,4.210577353596344
renew,4.210410623108206
bingo,4.209541190800366
sooty,4.206949425313547
stout,4.2062809631112845
cacti,4.205784498558303
topaz,4.204077894011521
waxen,4.203520890337992
flack,4.202813661150771
stash,4.202087265992271
young,4.2017148957350825
havoc,4.20119105266454
wound,4.200126994249595
parry,4.200067296378076
shock,4.199978681833908
odder,4.1990230285403705
agape,4.197834244324861
sulky,4.196609710639429
umbra,4.196499153264162
pasta,4.195415189047408
leech,4.193834838380983
wharf,4.193083737744269
iliac,4.192225064595211
fixer,4.190500725637171
fling,4.189357574792616
pesky,4.188752992923579
eking,4.188612322798853
sheep,4.186939072152091
frock,4.184702818285345
envoy,4.184300116155613
snuck,4.1822131172136165
mulch,4.181805391839186
revel,4.180850437715332
punch,4.180129716874488
dross,4.1792529861873495
fella,4.178323058378549
rowdy,4.178187052013137
dwarf,4.178001273343427
dough,4.175853879352772
lilac,4.174356113338145
witch,4.17354580284343
gecko,4.1723869819481285
colon,4.17121717169277
robot,4.170283864536765
fudge,4.170033928344011
crumb,4.169409253480548
gulch,4.168295094263088
sieve,4.168241774449888
etude,4.167848230146944
blown,4.167831247494758
glass,4.166325132905046
rarer,4.165534654973734
rigor,4.165063213488777
harry,4.163552936084094
might,4.163090087748267
focus,4.162892290032576
obese,4.162099712572182
banal,4.161946642402428
catty,4.160282419594892
dingy,4.15949338218077
valve,4.15824430441922
vapid,4.156810588677777
swing,4.156478713844655
fleck,4.155307797689475
await,4.155232722698615
lever,4.154865372120103
basal,4.153427560139784
zesty,4.151235253688886
opium,4.150736146151554
truth,4.150571747620306
speed,4.149928880529126
quota,4.148352188353153
showy,4.147982158676559
clump,4.147810929015318
sloop,4.147408055513027
annul,4.146912309730021
butte,4.146034793156574
reedy,4.144552634969956
slosh,4.144156602811618
silly,4.143535609363107
coach,4.142963051930265
rover,4.142275138815694
swamp,4.141645614818847
plunk,4.140146777922512
freed,4.139566969140848
spill,4.139051322715768
issue,4.1384721023101925
theme,4.138148565371838
newer,4.127909856096874
fatal,4.127194683947427
nerve,4.127146510925021
itchy,4.127125491700651
arrow,4.126451023047488
boost,4.125650725670067
stunt,4.125287559249792
edify,4.1244475882594465
finch,4.1242550262358
vinyl,4.124196238904961
bleed,4.123589402812388
spool,4.1234714577901865
attic,4.122134981192617
block,4.12195764178385
ledge,4.118173263761985
river,4.11658173523917
marry,4.115748030685616
butch,4.114678974384786
wrung,4.113463042392682
merry,4.112447692275976
cycle,4.112335018200402
dying,4.110679874773146
taboo,4.110467770204955
joker,4.110160220146294
sixth,4.109500669651311
seven,4.108350550776749
debug,4.1082541185518995
width,4.107829390398196
flaky,4.106902050629257
heave,4.104605252264941
smock,4.1037047157420385
pique,4.103170556943236
gouge,4.102867598210997
toxic,4.101117981463156
munch,4.098533522282221
winch,4.097861968100199
essay,4.097487227217696
ficus,4.097341859140195
seedy,4.09729535091563
canny,4.0965367034864135
kneel,4.096297433057929
sixty,4.0952105119881566
eerie,4.09446915316059
beget,4.092743762781737
blimp,4.09257047394093
swell,4.088197346853587
catch,4.087590714274903
bless,4.086105995398611
enema,4.085825567584582
spunk,4.085422318302703
downy,4.085175584287835
stood,4.083686938403262
mania,4.083248294727109
query,4.082769684683696
fence,4.081823069221605
flail,4.081303611533374
frill,4.08125883077771
moron,4.0807415933085345
drama,4.080409517826298
where,4.080226664127556
cabal,4.078469289797354
again,4.0773483501283385
spiky,4.07647994538612
annoy,4.076465021640189
whiny,4.076400469170038
gross,4.075496506654496
gooey,4.07384715949703
curvy,4.0685464021054525
quasi,4.06741915046641
index,4.06741339293326
floor,4.067134165528759
flown,4.066534333877818
berry,4.0635808526737245
humid,4.061882435443576
defer,4.060670759862168
junta,4.058748538380428
bleep,4.056242668526206
conic,4.054281297418572
upper,4.053671191971141
never,4.052474519229918
limit,4.050651364071185
bunch,4.04941475827072
mecca,4.049229012080227
koala,4.04819372752809
fritz,4.047449206670754
quake,4.04640151327137
udder,4.046076064961816
dally,4.044400768762157
afoot,4.044384652783427
usual,4.044197002188672
seize,4.043025413727856
druid,4.042924120165372
imply,4.042352386730608
ditto,4.042218888130186
pluck,4.037584460125812
bough,4.033742348636839
augur,4.030857031991591
patty,4.03050447463605
quash,4.03047322834
revue,4.02697708402025
thump,4.026672896140539
dodge,4.025333464275118
owing,4.0247096637013815
stoop,4.022866339688894
idiot,4.022713845042219
hatch,4.022043397715465
tenet,4.020934065584708
chill,4.01934714075123
adapt,4.0190575384445015
tibia,4.018885294751821
crack,4.018877987832602
smoky,4.018366037667175
krill,4.016202922350041
unify,4.015642755700921
petty,4.015208346419254
filmy,4.014470472251246
spoon,4.0108963219642275
droop,4.010392762499133
flock,4.009434298599809
flick,4.007700747116842
pushy,4.006550973030946
fight,4.006451131104309
amiss,4.0043492647772245
aloof,4.003169717329365
bylaw,4.001328603058933
shuck,3.9991496657513435
snoop,3.995564491177266
pubic,3.9943057362058507
milky,3.993871797593017
waltz,3.9919251427330753
rumor,3.991239492820702
pinky,3.988431831757822
vouch,3.9862397172925945
blitz,3.9839633325460824
proxy,3.9829234175989154
flung,3.982333714750773
chess,3.98116896535287
larva,3.9804172393024118
wight,3.9776362505193243
windy,3.9773568321381534
basis,3.9768094669749194
fishy,3.975850416552759
awful,3.974704597829699
axiom,3.9742839703481203
avail,3.9704242062164186
abbot,3.9682667223047465
rugby,3.9668839960004965
wheel,3.9660241038950597
gloss,3.965866919948186
junto,3.9645171043369034
wispy,3.9623981771319703
evade,3.9605314421817432
union,3.9605140384179545
squad,3.959553627484009
tweed,3.9570694173835195
ferry,3.957040881799814
modem,3.955663664692699
undue,3.9516118358691728
lumpy,3.9506951628462628
award,3.9484792491253575
ionic,3.9465939708416
brood,3.945562964748775
chunk,3.9439894432650133
alibi,3.9428702634731754
sully,3.940717477078063
mushy,3.939599977844699
verge,3.9354861619865735
teddy,3.935009009026571
gaffe,3.9330844314469062
murky,3.932904012584094
penny,3.9323247085026445
swung,3.93214372497188
slush,3.931518334888096
ninth,3.9292040155018153
guess,3.9251927129432613
glyph,3.923984890029899
bliss,3.9239045328865574
swill,3.9236396441507617
rabbi,3.9229516635868507
sense,3.92212919249986
skimp,3.922124476576423
twist,3.922065504424048
curry,3.919230639279032
sappy,3.917365576192899
abbey,3.9148050966194687
qualm,3.913935795491632
crook,3.9132158305178066
ennui,3.9127404751094415
offer,3.911465991653783
elegy,3.909287896716138
banjo,3.908646931967981
vixen,3.907455018640593
furor,3.9061087701493333
batty,3.905891792365524
enjoy,3.904534328652849
quoth,3.9033830873068047
delve,3.9016844193834537
needy,3.8999138265364657
occur,3.8963396869163103
skill,3.896266266809175
flunk,3.8960963748567923
gassy,3.8958327078069446
comfy,3.895166872148411
pagan,3.894287067381431
allow,3.8935132540662423
lucky,3.8930608300731304
venue,3.892163792107771
smash,3.8911831656368636
belly,3.8890589721550253
sweep,3.8887208178046686
bushy,3.8835656998095365
quark,3.8830745419801365
dolly,3.882922481356505
thumb,3.882187798336465
event,3.876748103367402
coyly,3.8763283589541677
weave,3.872472915366999
awake,3.8720815110009146
roomy,3.8720168757056106
razor,3.8712702185628136
dandy,3.8710873982301752
parka,3.86959661287144
clack,3.8685932846608067
sunny,3.8637170186573098
going,3.8611745926308876
whisk,3.8609145731690178
ember,3.8605815467142586
conch,3.858818288341316
exile,3.8586214197280024
avian,3.854071788295959
plumb,3.8522343190144994
staff,3.8521105842663386
duchy,3.8510637797700893
pupil,3.848309155747385
exert,3.8482722818592725
hedge,3.848214205424954
chili,3.846040857390107
error,3.8460047293001205
bawdy,3.844010082913479
fungi,3.8395499274693035
holly,3.8394459953113214
condo,3.839209618962091
dilly,3.836718387047166
picky,3.834057001638382
groom,3.8334888212970766
naval,3.832979535067827
theft,3.831960813804201
whack,3.8303723032100194
scoop,3.829445943687549
ditty,3.829271032922555
chump,3.827460832474909
gayly,3.827207771211915
crock,3.823720361667819
nylon,3.822780072155966
folio,3.8213447217647074
aging,3.8205165075582572
rigid,3.818224537308516
vodka,3.817525394495411
crick,3.8156497566672294
comma,3.8108214525848148
dryly,3.8080956374478943
dusky,3.8080340416687046
hitch,3.8078421969361305
beech,3.8069044868131128
spasm,3.8067854491371422
alpha,3.8053303481563923
floss,3.805111967236795
awash,3.8046851969229984
swoon,3.8044372665644723
booth,3.8029860914312574
photo,3.80295432212709
apply,3.802292175787239
fatty,3.8022149635271036
annex,3.802000420473347
digit,3.801622305087633
toddy,3.8007905038373067
equip,3.800201449124108
hilly,3.7963807534348266
golly,3.7960683083448763
loopy,3.795806465603188
epoxy,3.7937228071501115
husky,3.793130959279623
blood,3.7931297703714852
lymph,3.7928844014706313
fewer,3.7915220536580403
kneed,3.791157522158183
dwell,3.787201301138024
hunky,3.786901337745574
fauna,3.786702495145635
leggy,3.7864861768731246
broom,3.785561051616404
tabby,3.7851999060926476
worry,3.784676735707959
cinch,3.783848681207521
wacky,3.7838387095641983
icily,3.782114111758096
caddy,3.7772156240735746
howdy,3.775766631949046
booty,3.7749352961713627
jerky,3.771734102542423
villa,3.770972130419165
visit,3.7701932030786294
judge,3.768642169344611
proof,3.7670938508592373
tepee,3.7655558956478994
knoll,3.763960378254399
timid,3.762545509461429
pudgy,3.762282141738663
rotor,3.7600674728266386
hurry,3.7591795330381776
bevel,3.7572736031421345
cheek,3.755445269182506
couch,3.754597683010832
lipid,3.750268378370554
kiosk,3.7492952263564057
vying,3.7461891159268808
bulky,3.7442739589970793
swash,3.7420500242423227
blurb,3.7408225433940143
uncut,3.737906451625247
karma,3.733919829630334
enemy,3.7335295450352977
mossy,3.731209087713914
fanny,3.7308706618975735
queer,3.7301808750706287
outdo,3.729873536729098
musky,3.7294619533923186
comic,3.726559662688956
nutty,3.7231543212367804
quirk,3.7183983492958017
dumpy,3.7177286635860924
fever,3.714976834649162
soggy,3.7065779142912194
tight,3.705481470109487
gumbo,3.704911628015831
melee,3.7039927033926094
radar,3.7024106213706887
bitty,3.6993754461011683
pooch,3.699259078950675
manga,3.698893515141593
billy,3.6959446041112107
axial,3.695883240929152
salsa,3.6943399424653873
array,3.693708981707462
missy,3.6927128618541736
gloom,3.692364830905008
thigh,3.690240187281961
amaze,3.6873070922744566
ozone,3.686726230576858
juicy,3.686080207616291
usurp,3.6849457404772505
shyly,3.682084225875463
every,3.681043589398856
skull,3.6805887963482684
fjord,3.678369783672136
igloo,3.677183808817921
flood,3.6739586372920896
bossy,3.673239170418049
geese,3.6726110839942883
taffy,3.6715814215242406
clock,3.6698989704662592
click,3.668935082535894
brook,3.6681933802451283
offal,3.6662043123181185
stiff,3.661786745969594
nymph,3.6527648889134756
polyp,3.6521663676764957
wimpy,3.650333098776912
wooly,3.6477730404421256
shook,3.6470129592440603
gawky,3.6450584651430935
penne,3.641677521520126
teeth,3.641261378783388
cynic,3.640558647496351
dully,3.6384400389666665
paddy,3.6379506588237884
outgo,3.6352863280646774
civil,3.6326885411965097
bloom,3.63239891129306
sushi,3.6319997847546626
sniff,3.6282954965083682
folly,3.6272519673448103
kebab,3.6256703767392784
hutch,3.622727172645626
belle,3.6186792563692007
putty,3.6127808248092395
lupus,3.6099681166950637
wedge,3.6092767155026118
mafia,3.6042010511081126
ruddy,3.6025299196960034
cliff,3.596921924853848
idyll,3.591975783244679
freer,3.5918081286638732
knack,3.590442223493251
cabby,3.590161025913723
squib,3.589559503101692
forgo,3.5882093013292105
undid,3.5876441199809643
inbox,3.586148897584356
abyss,3.585861005392947
filly,3.577245616332706
savvy,3.577190257424438
queen,3.5752009761843104
pixie,3.5733873019811635
funky,3.571314464093459
oddly,3.567684425222524
rajah,3.565454053058263
witty,3.565012363228115
hippo,3.564016553585053
happy,3.562920253485222
willy,3.5620530421149357
fugue,3.5601163163104648
spook,3.5577450799623622
furry,3.557446580350821
mucky,3.5561755784412243
hunch,3.552766471119917
quack,3.5523679776258463
swish,3.5514175727980994
skulk,3.5488197529214247
hussy,3.548184686861212
myrrh,3.547374957649693
gully,3.5470898864595553
swoop,3.544256311979048
unzip,3.543866856956048
wryly,3.5426264930743336
lobby,3.5416194038449724
mambo,3.537601765938955
weedy,3.5356661270076484
kitty,3.533280088684216
lowly,3.531610118786175
excel,3.5223376120941623
idiom,3.522038829733804
spoof,3.5171550340517355
bezel,3.515525081360428
eject,3.5152092558515236
embed,3.5095773380360793
bosom,3.508782717578601
quell,3.5069825711930402
goody,3.5059523186670845
juror,3.4973725719251516
moody,3.4957843527473624
tatty,3.4956459708351773
refer,3.4903345449663505
cacao,3.4894725235955715
icing,3.4890474012396098
pulpy,3.4860483727555556
bully,3.4850518474083017
chaff,3.4760365660582
evoke,3.4749832481255596
booze,3.4721185583314487
scoff,3.467156673424737
bongo,3.4647318425384332
tweet,3.4637064706704996
allay,3.4594762713738945
macaw,3.459280868601474
fifth,3.457968646063063
khaki,3.4503423857490017
cluck,3.448538715872054
cubic,3.4466248909179305
livid,3.445987039487338
skunk,3.4452433007212355
check,3.4444172506616737
geeky,3.4412411340445144
stuff,3.4399992119291216
fifty,3.43891085401449
beefy,3.4341903629136903
papal,3.4302217111349234
baggy,3.4221765442197722
expel,3.41689668503275
dodgy,3.4128984187098967
tooth,3.4124700004818047
plump,3.4105591217933338
knock,3.4099562286198712
plaza,3.4076150682745276
bunny,3.405810441973925
snuff,3.40369675872946
aback,3.4022274448311327
quick,3.3862475750680905
vigil,3.3844547017231665
jetty,3.3777724686278754
fully,3.3774351933610065
jelly,3.376443387240757
widow,3.3762566615267744
ovoid,3.374427130867274
mucus,3.373814528313038
cocoa,3.3642541597050752
guava,3.3623652897730834
hippy,3.357558451568085
quill,3.3446790577864944
sassy,3.339979251138612
giddy,3.3392984036210587
verve,3.336493216004211
onion,3.3362908024470785
fussy,3.32809255462412
chock,3.32494650564748
woody,3.323379542768234
jewel,3.3228606442362176
piggy,3.3214869557090174
gruff,3.32060323968019
llama,3.3086272286591343
chick,3.3069005365659114
biddy,3.3036077975590725
buxom,3.302559025392815
funny,3.2999859596971604
emcee,3.2984823601562887
level,3.2952391540390154
nanny,3.2938724398004586
which,3.2920220148837207
humus,3.2912634205663696
kinky,3.291169320848659
amass,3.281422385361168
ninja,3.276651635806732
whoop,3.2728679712787567
hobby,3.270345526496661
goofy,3.2677316907674245
assay,3.230379467821801
jolly,3.2256770719092778
maxim,3.194394886820844
dowdy,3.1895532802817197
gypsy,3.188570514317215
motto,3.1741600817110305
foggy,3.153763685081702
dummy,3.146182480727198
slyly,3.1446959901510274
muddy,3.1435452387235334
jumbo,3.1430500216654784
skiff,3.143008205258218
sissy,3.12748285967821
bluff,3.1068352527184318
known,3.1067669298245146
buddy,3.1011996867297387
chuck,3.1011500020776
guppy,3.095098387245867
humph,3.092190946443083
jumpy,3.058014443788169
ninny,3.055892007604746
gummy,3.0535550797373245
twixt,3.041814393160717
pizza,3.0377424451870816
madam,3.0292102216839027
daddy,3.0110192178360924
buggy,3.0002100415601114
femme,2.9904289816362626
shush,2.973348388545758
minim,2.9729156250944704
puffy,2.923599345149651
whiff,2.8943403409427724
mammy,2.8878715899631473
gamma,2.8639300917920583
boozy,2.8607857672011785
magma,2.844235692592634
affix,2.8367519625228974
pygmy,2.8170115958590327
kayak,2.8108288946669875
poppy,2.8000691991271913
mimic,2.778925863884129
booby,2.774881692401287
dizzy,2.760454764740031
queue,2.742918810026979
woozy,2.7315010447507575
kappa,2.703760509861241
civic,2.6072475889985354
bobby,2.5984717178849692
puppy,2.5513025879624034
fluff,2.547650000424996
fizzy,2.5060473230811153
vivid,2.495467651960352
jiffy,2.490999833634512
mummy,2.4709251406294475
jazzy,2.3087916760795677
fuzzy,2.3043604641411792
mamma,2.2687228440411724
